loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed,loan_to_income,emp_length_years,emp_length_bin,has_delinquency
35000,35000,35000, 36 months,13.99,1196.05,C,C4,Truck driver ,2 years,MORTGAGE,90000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466830,,debt_consolidation,Debt consolidation,347xx,FL,10.97,0,2012-05-01,740,744,0,,,5,0,2193,12.3,7,w,0.0,0.0,43771.293523155895,43771.29,35000.0,8771.29,0.0,0.0,0.0,2018-12-01,7315.86,,2018-12-01,759,755,0,,1,Individual,,,,0,0,201577,0.0,1.0,0.0,1.0,14.0,8496.0,84.0,1.0,2.0,0.0,38.0,17900,0.0,1.0,1.0,3,40315,8000.0,0.0,0,0,43.0,33,9,9,1,18.0,,3.0,,0,0,1,1,2,2,3,4,1,5,0.0,0,0,1,100.0,0.0,0,0,225820,10689,8000,10070,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,213.98,2017-09-01,2017-12-01,2017-09-01,3.0,18.0,Late (16-30 days),641.94,18761.48,275.35,Cash,N,,,,,,,742.0,10.97,0.3888888888888889,2.0,1-2,0
28000,28000,28000, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,,debt_consolidation,Debt consolidation,301xx,GA,24.83,0,2004-01-01,685,689,0,29.0,,16,0,18002,72.0,23,w,0.0,0.0,32339.7724681812,32339.77,28000.0,4339.77,0.0,0.0,0.0,2018-04-01,17440.21,,2018-07-01,694,690,0,,1,Individual,,,,0,428,365724,0.0,4.0,1.0,1.0,10.0,63294.0,74.0,1.0,1.0,7762.0,74.0,25000,6.0,1.0,6.0,3,22858,1024.0,91.8,0,0,143.0,101,8,8,3,27.0,,0.0,29.0,0,4,10,4,5,8,10,12,10,16,0.0,0,0,2,95.7,75.0,0,0,406511,81296,12500,85509,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,24.83,0.37333333333333335,1.0,1-2,0
14000,14000,14000, 60 months,15.77,338.75,D,D1,Business Systems Analyst,1 year,RENT,45500.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547492,,debt_consolidation,Debt consolidation,770xx,TX,19.24,0,1981-06-01,690,694,0,39.0,,10,0,6297,25.9,12,w,0.0,0.0,8888.09,8888.09,4545.51,3892.58,0.0,450.0,81.0,2018-02-01,338.75,,2019-03-01,569,565,0,,1,Individual,,,,0,200,37485,2.0,3.0,1.0,1.0,5.0,28603.0,97.0,1.0,3.0,3619.0,65.0,24300,3.0,0.0,5.0,5,4165,14431.0,28.9,0,0,33.0,414,6,5,0,15.0,39.0,5.0,39.0,0,3,4,4,5,3,6,8,4,10,0.0,0,0,3,91.7,0.0,0,0,57447,37485,20300,29581,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,2018-06-01,ACTIVE,2018-06-01,4486.0,45.0,18.0,692.0,19.24,0.3076923076923077,1.0,1-2,0
16000,16000,16000, 36 months,9.8,514.78,B,B3,,,MORTGAGE,99906.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547446,,credit_card,Credit card refinancing,117xx,NY,6.97,0,1993-07-01,660,664,1,24.0,54.0,10,1,12632,69.8,26,f,0.0,0.0,18510.0466467427,18510.05,16000.0,2510.05,0.0,0.0,0.0,2019-01-01,514.53,,2019-02-01,554,550,0,79.0,1,Individual,,,,0,0,426371,2.0,1.0,1.0,1.0,8.0,4237.0,85.0,3.0,5.0,1750.0,73.0,18100,2.0,0.0,3.0,6,42637,82.0,96.4,0,0,8.0,269,0,0,4,3.0,78.0,0.0,78.0,3,2,5,2,9,1,8,21,5,10,0.0,0,0,4,80.8,100.0,0,0,493100,16869,2300,5000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,662.0,6.97,0.16015054150901847,,,0
14000,14000,14000, 36 months,5.32,421.61,A,A1,Senior Brand Manager,4 years,RENT,120000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537494,,debt_consolidation,Debt consolidation,941xx,CA,6.73,0,1999-11-01,775,779,0,,,13,0,15686,16.9,20,w,0.0,0.0,14937.2390231814,14937.24,14000.0,937.24,0.0,0.0,0.0,2018-07-01,320.89,,2018-09-01,724,720,0,,1,Individual,,,,0,0,16909,0.0,1.0,0.0,0.0,27.0,1223.0,23.0,2.0,4.0,8082.0,18.0,58000,0.0,1.0,0.0,4,1409,26324.0,15.1,0,0,184.0,193,7,7,0,13.0,,13.0,,0,4,8,4,7,2,12,18,10,13,0.0,0,0,2,100.0,0.0,0,0,63281,16909,38200,5281,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,777.0,6.73,0.11666666666666667,4.0,3-5,0
24000,24000,24000, 36 months,8.49,757.51,B,B1,nutritionist,8 years,MORTGAGE,72000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366933,,debt_consolidation,Debt consolidation,770xx,TX,22.8,0,1997-08-01,715,719,0,52.0,,16,0,20014,34.3,52,w,0.0,0.0,27064.651232999,27064.65,24000.0,3064.65,0.0,0.0,0.0,2018-05-01,6640.18,,2019-03-01,789,785,0,,1,Individual,,,,0,0,74809,3.0,4.0,1.0,2.0,5.0,54795.0,57.0,4.0,6.0,9229.0,38.0,58400,2.0,0.0,4.0,8,4987,15186.0,56.9,0,0,220.0,134,3,3,0,3.0,,1.0,,0,3,3,5,7,31,12,21,4,16,0.0,0,0,5,98.0,40.0,0,0,120823,74809,35200,62423,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,717.0,22.8,0.3333333333333333,8.0,6-10,0
35000,35000,35000, 36 months,13.99,1196.05,C,C4,RRT,6 years,OWN,75000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66574010,,debt_consolidation,Debt consolidation,346xx,FL,18.19,0,2002-09-01,685,689,0,,,17,0,22755,69.6,32,w,0.0,0.0,36128.45,36128.45,35000.0,1128.45,0.0,0.0,0.0,2016-04-01,33804.36,,2017-09-01,689,685,0,,1,Individual,,,,0,0,52074,0.0,7.0,0.0,1.0,18.0,29319.0,80.0,0.0,2.0,10007.0,75.0,32700,0.0,0.0,0.0,3,3255,1200.0,94.9,0,0,70.0,159,18,18,1,28.0,,18.0,,0,5,6,5,9,16,10,15,7,17,0.0,0,0,0,100.0,100.0,0,0,69518,52074,23500,36818,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,18.19,0.4666666666666667,6.0,6-10,0
14550,14550,14550, 60 months,15.77,352.06,D,D1,Administrative Assistant,10+ years,MORTGAGE,70000.0,Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565380,,debt_consolidation,Debt consolidation,338xx,FL,34.44,0,1977-09-01,720,724,0,,,13,0,138287,83.0,27,w,6687.85,6687.85,13346.41,13346.41,7862.15,5484.26,0.0,0.0,0.0,2019-02-01,352.06,2019-04-01,2019-03-01,714,710,0,,1,Individual,,,,0,0,369766,1.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,1.0,24007.0,83.0,167010,0.0,0.0,2.0,2,30813,11762.0,98.0,0,0,172.0,459,5,5,5,51.0,,9.0,,0,5,10,10,10,6,10,18,9,12,,0,0,2,100.0,100.0,0,0,445111,63425,58810,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,722.0,34.44,0.20785714285714285,10.0,6-10,0
8000,8000,8000, 36 months,11.48,263.74,B,B5,Valued Associate,< 1 year,RENT,21610.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446530,,credit_card,Credit card refinancing,370xx,TN,31.06,0,2009-12-01,705,709,0,,,9,0,8898,48.4,10,w,0.0,0.0,9155.9625883882,9155.96,8000.0,1155.96,0.0,0.0,0.0,2017-08-01,4421.4,,2019-02-01,674,670,0,,1,Individual,,,,0,0,22866,0.0,2.0,1.0,1.0,9.0,13968.0,82.0,1.0,2.0,1831.0,64.0,18400,0.0,0.0,3.0,3,2858,5553.0,46.1,0,0,66.0,72,10,9,0,10.0,,9.0,,0,3,6,3,4,2,7,8,6,9,0.0,0,0,2,100.0,0.0,0,0,35502,22866,10300,17102,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,707.0,31.06,0.37019898195279966,0.0,<1,0
32400,32400,32400, 60 months,9.8,685.23,B,B3,Project Manager,10+ years,MORTGAGE,106284.0,Source Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375365,,credit_card,Credit card refinancing,782xx,TX,24.11,0,1989-10-01,730,734,2,,,33,0,90930,52.8,38,w,13746.6,13746.6,26038.74,26038.74,18653.4,7385.34,0.0,0.0,0.0,2019-03-01,685.23,2019-04-01,2019-03-01,739,735,0,,1,Individual,,,,0,0,335236,2.0,2.0,1.0,2.0,5.0,22505.0,103.0,2.0,3.0,7225.0,59.0,172100,1.0,0.0,2.0,5,10159,59340.0,43.2,0,0,109.0,314,1,1,2,104.0,,1.0,,0,15,23,19,23,3,28,32,23,33,0.0,0,0,3,100.0,5.3,0,0,468631,116208,104500,21758,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,732.0,24.11,0.304843626510105,10.0,6-10,0
3600,3600,3600, 36 months,13.44,122.07,C,C3,Graduate Student ,1 year,RENT,25000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366859,,debt_consolidation,Debt consolidation,191xx,PA,26.45,0,2007-06-01,710,714,0,,,23,0,4419,30.7,39,w,0.0,0.0,4280.1895470053005,4280.19,3600.0,680.19,0.0,0.0,0.0,2017-12-01,1601.37,,2018-07-01,679,675,0,,1,Individual,,,,0,0,78735,2.0,14.0,2.0,4.0,4.0,74316.0,97.0,1.0,3.0,1547.0,86.0,14400,1.0,4.0,0.0,7,3579,2651.0,49.0,0,0,94.0,102,6,4,0,6.0,,19.0,,0,2,3,3,5,27,9,12,3,23,0.0,0,0,3,100.0,33.3,0,0,91319,78735,5200,76919,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,712.0,26.45,0.144,1.0,1-2,0
10500,10500,10500, 36 months,13.99,358.82,C,C4,SW,10+ years,MORTGAGE,110000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68563427,,debt_consolidation,Debt consolidation,922xx,CA,30.73,1,1998-07-01,660,664,1,16.0,,19,0,28822,81.2,38,w,0.0,0.0,11399.8,11399.8,10500.0,899.8,0.0,0.0,0.0,2016-09-01,8908.46,,2019-03-01,719,715,1,16.0,1,Individual,,,,0,0,166878,3.0,4.0,3.0,5.0,3.0,46381.0,38.0,1.0,3.0,8086.0,60.0,35500,0.0,2.0,1.0,8,8783,3764.0,85.0,0,0,150.0,209,0,0,4,22.0,,1.0,,1,8,11,8,15,8,14,25,12,19,0.0,0,1,4,97.4,75.0,0,0,232011,75203,25100,77111,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,662.0,30.73,0.09545454545454546,10.0,6-10,1
3000,3000,3000, 36 months,11.48,98.9,B,B5,technician,10+ years,MORTGAGE,105000.0,Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68607018,,home_improvement,Home improvement,906xx,CA,12.09,0,1994-07-01,685,689,1,26.0,,11,0,5560,57.9,22,w,0.0,0.0,3555.1248427503,3555.12,3000.0,555.12,0.0,0.0,0.0,2018-12-01,197.3,,2018-12-01,654,650,0,26.0,1,Individual,,,,0,0,297766,2.0,3.0,1.0,5.0,1.0,30552.0,90.0,1.0,4.0,1955.0,83.0,9600,3.0,6.0,3.0,9,27070,3268.0,61.1,0,0,126.0,257,1,1,2,1.0,,1.0,,2,6,7,6,6,11,7,9,7,11,0.0,0,0,2,90.9,16.7,0,0,387088,36112,8400,33828,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,12.09,0.02857142857142857,10.0,6-10,0
16000,16000,16000, 36 months,14.85,553.48,C,C5,Nurse,2 years,RENT,43000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68485643,,credit_card,Credit card refinancing,104xx,NY,17.11,0,2010-09-01,675,679,0,,,13,0,10130,51.2,16,f,0.0,0.0,19924.2992667584,19924.3,16000.0,3924.3,0.0,0.0,0.0,2019-01-01,567.76,,2019-02-01,614,610,0,,1,Individual,,,,0,0,20258,2.0,2.0,1.0,1.0,5.0,10128.0,85.0,5.0,9.0,2116.0,64.0,19800,0.0,0.0,3.0,10,1558,3024.0,64.8,0,0,49.0,63,2,2,0,2.0,,7.0,,0,3,8,4,5,2,11,14,8,13,0.0,0,0,6,100.0,50.0,0,0,31669,20258,8600,11869,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,677.0,17.11,0.37209302325581395,2.0,1-2,0
8000,8000,8000, 36 months,7.49,248.82,A,A4,Teacher,10+ years,MORTGAGE,57000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526838,,debt_consolidation,Debt consolidation,158xx,PA,25.01,0,2000-03-01,740,744,0,,,19,0,15916,41.1,31,w,0.0,0.0,8973.886928836,8973.89,8000.0,973.89,0.0,0.0,0.0,2019-01-01,248.55,,2019-01-01,769,765,0,,1,Individual,,,,0,0,108395,0.0,5.0,0.0,2.0,15.0,40390.0,62.0,0.0,3.0,3948.0,54.0,38700,1.0,9.0,0.0,5,6376,13178.0,33.1,0,0,125.0,189,19,15,2,54.0,,23.0,,0,2,7,4,6,10,13,19,8,19,0.0,0,0,0,100.0,0.0,0,0,164865,56306,19700,65365,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,742.0,25.01,0.14035087719298245,10.0,6-10,0
19500,19500,19500, 36 months,7.49,606.49,A,A4,Producer,< 1 year,RENT,85000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577637,,debt_consolidation,Debt consolidation,900xx,CA,13.74,0,2001-08-01,730,734,0,,,8,0,18662,70.7,20,w,0.0,0.0,21816.261204673,21816.26,19500.0,2316.26,0.0,0.0,0.0,2019-01-01,609.4,,2019-01-01,664,660,0,,1,Individual,,,,0,0,42613,0.0,3.0,0.0,0.0,42.0,23951.0,54.0,0.0,0.0,5596.0,61.0,26400,0.0,1.0,0.0,0,5327,6698.0,73.4,0,0,172.0,138,49,42,0,49.0,,,,0,4,4,4,5,12,5,8,5,8,0.0,0,0,0,100.0,50.0,0,0,70472,42613,25200,44072,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,732.0,13.74,0.22941176470588234,0.0,<1,0
2000,2000,2000, 36 months,8.49,63.13,B,B1,Dean,8 years,MORTGAGE,140000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537513,,other,Other,294xx,SC,6.78,0,1985-11-01,845,850,1,,,7,0,4110,6.8,16,w,0.0,0.0,2091.18,2091.18,2000.0,76.18,15.0,0.0,0.0,2016-06-01,1960.21,,2016-06-01,839,835,0,,1,Individual,,,,0,0,679308,0.0,1.0,0.0,1.0,15.0,32185.0,,0.0,0.0,3050.0,7.0,60800,0.0,0.0,3.0,1,113218,50957.0,7.4,0,0,15.0,361,38,15,2,38.0,,0.0,,0,2,3,2,6,1,5,13,3,7,0.0,0,0,0,100.0,0.0,0,0,797960,36295,55000,40660,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,847.5,6.78,0.014285714285714285,8.0,6-10,0
16000,16000,16000, 36 months,5.32,481.84,A,A1,Marketing manager,8 years,MORTGAGE,96000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366850,,debt_consolidation,Debt consolidation,551xx,MN,14.45,0,1990-09-01,725,729,1,55.0,,23,0,21922,29.8,38,w,0.0,0.0,16700.539229686998,16700.54,16000.0,700.54,0.0,0.0,0.0,2016-12-01,11893.96,,2016-12-01,744,740,0,55.0,1,Individual,,,,0,0,200216,2.0,5.0,0.0,0.0,27.0,39393.0,82.0,1.0,4.0,7009.0,50.0,73500,2.0,12.0,4.0,5,8705,35742.0,18.0,0,0,303.0,139,1,1,6,16.0,,4.0,,0,3,6,6,9,10,16,22,7,23,0.0,0,0,2,97.3,16.7,0,0,293017,61315,43600,48119,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,727.0,14.45,0.16666666666666666,8.0,6-10,0
